CONTENT_ID,source,title,events_count,content_duration_sec,avg_progress_ratio
722242,AJA,تجارة الموت,204,1426,39.6694442152738
678414,Originals,سلطنة عُمان - رحلة برية,240,1050,39.6424603174603
752095,Originals,محمد.. البحث عن السلام,3,1894,39.6339317141851
833651,AJA,هوليود: أصوات خارج السرب,234,1224,39.628721859114
765126,AJD,محمد مارمدوك بكثال,9,1658,39.6193539739981
629384,AJA,القذافي والغرب,50,2868,39.6164574616457
665912,AJA,إسرائيل أم حماس.. من انتصر؟,3,2987,39.6161142729606
627942,AJA,التطبيع مع إسرائيل والانقسام العربي,24,2920,39.597602739726
680999,AJA,تمييز عنصري وانتهاكات باسم القانون,14,2958,39.5899739206027
684282,AJA,رحلة سحرية في كاميرون وميلاكا,13,1492,39.5700144359662
685244,Atheer,لماذا لا تعترف إثيوبيا بالملك النجاشي حتى اليوم؟,56,4877,39.5482439438765
724760,AJA,حمد الجاسر.. علامة جزيرة العرب,2,1339,39.5444361463779
833013,AJA,اهتمام العرب بالانتخابات الأميركية,8,4192,39.5336354961832
766474,Originals,جزيرة أرواد.. حصن المسلمين في المتوسط,35,1200,39.5309523809524
722286,AJA,الطريق إلى الدبلوماسية الخارجية,5,3084,39.526588845655
811791,AJA,أفغانستان قبل الانسحاب الأميركي,2,1198,39.5242070116861
693723,AJA,"حقيقة العداء بين إسرائيل وحلف ""الممانعة والمقاومة""",13,2876,39.520701829464
630819,AJD,كل ألوان الطيف,22,3138,39.4924387276204
628779,AJA,استهداف الطائرات والسفن.. رفع الستار,1,2695,39.4805194805195
797747,Originals,"الحوثي ""خرم"" القبة.. وعزرا ""تاه"" في غزة",258,1665,39.4748236608702
816633,AJA,أسطورة الميركافا,5,2760,39.4492753623188
765069,AJD,الجاحظ.. فيلسوف الأدب الساخر,17,1607,39.4487353124199
657934,AJA,قبسات من الشفاء على الطريقة الصوفية,5,832,39.4471153846154
848971,AJA,الرأي العام العالمي واهتزاز صورة إسرائيل,353,1801,39.4429912245794
768794,LIVE,الحلقة الأولى – بعثة النبي محمد ﷺ,450,2963,39.3953575580305
760128,AJD,يا ورد مين يشتريك,2,1654,39.3893591293833
665276,AJA,التبادل - الجزء 1,6,2816,39.3880208333333
683209,AJA,محاولة التهدئة والضغوط الفرنسية,7,3039,39.3785549757909
629561,AJA,"من يربح معركة السيطرة على ""درنة""؟",4,2662,39.3782870022539
629657,AJA,طائرة نواذيبو,13,2801,39.3403454810095
667317,AJA,التداعيات النووية على كازاخستان,7,2843,39.3347067986533
629264,AJA,تويتر وتحدي البقاء والاستمرار,1,1455,39.3127147766323
749951,Other,هندسة المقاومة الفلسطينية للوعي الإسرائيلي,8,508,39.2962598425197
630237,AJA,الإخوة الأعداء.. الجزء 2,46,2823,39.2651973694343
670754,AJA,"""ناس الغيوان"".. النضال بالألحان",6,2821,39.2591279688054
689439,AJA,سلوان حامية الأقصى,1,3019,39.2514077509109
793691,AJD,التقسيم 1954-1962,4,3127,39.2468819955229
815726,AJD,فسكنوا.. جيوب الأرض,35,2821,39.2343140730238
629827,AJA,القائمة السوداء,127,3111,39.2334034426989
713701,AJA,الصراع العربي الإسرائيلي من منظور إسلامي,2,4475,39.2290502793296
719463,AJA,القمع الأكاديمي للصوت الفلسطيني,10,3920,39.2142857142857
815745,AJA,الأردن في حسابات أميركا وإسرائيل,6,4227,39.2082643324659
629837,AJA,ثورة تصوير.. كاميرا مبتكرة لصانعي المحتوى,5,1354,39.1728212703102
667847,Originals,مع المرجاني متسمعش لضميرك تاني!,25,1560,39.1615384615385
806304,AJA,مستقبل المعايير الإعلامية العالمية,3,4291,39.1517128874388
629458,AJA,فيصل التميمي.. أوركسترا النهّام,3,1533,39.1389432485323
630073,AJA,يوسف القرضاوي.. مسيرة علمية حافلة,10,2968,39.1374663072776
688695,AJD,السينما التركية.. مغامرة المئة عام,13,3184,39.1355817549285
736109,Originals,باب الحارة وتكويع الفنانين.. ولقاء بصاروخ إسرائيلي,47,1914,39.1338180039574
851086,AJA,المغرب العربي تحت وطأة العنف,2,2740,39.1240875912409
640963,AJA,القوالب العشرة في السينما - الجزء 1,11,1313,39.1192965450391
726922,AJA,الشريعة وظاهرة التكفير,78,5801,39.0942764068087
788765,Other,نقطة ضعف أميركا!,9,1714,39.0833657461429
667854,AJD,الأمير الأحمر,7,2971,39.0777515987883
684324,Originals,الارتجال,43,2971,39.0699239939571
637870,AJA,"نشأة ""جمهورية الفكهاني"" واجتياح لبنان",24,3000,39.0694444444444
840272,AJA,الطلاق.. ظاهرة اجتماعية أم مشكلة فردية؟,591,3709,39.069095660211
629568,AJA,الشباب العربي والمخدرات,2,3076,39.0604681404421
826686,AJA,أميركا ومعاقبة الدول: بين القانون والسياسة,3,2800,39.0595238095238
673637,AJD,خارج المكان.. إدوارد سعيد,16,3206,39.0498284466625
630398,AJA,خارج الحسابات,78,3165,39.0436262000243
628682,AJA,الحلف المر,2,3047,39.0055792582868
629745,AJA,مقتل اللواء البطران,79,2782,38.9929838291367
743687,AJA,مستقبل العراق بعد سقوط نظام صدام,14,4109,38.9754198101728
743641,AJD,المسرح العراقي,2,3011,38.9571570906676
657917,AJA,الأعضاء التناسلية,6,816,38.9501633986928
667763,Other,هوس المعجبين,3,315,38.9417989417989
815727,AJA,أي مستقبل لحركات المقاومة الإسلامية؟,8,5481,38.9413428206532
629673,AJA,زيلينسكي.. تطورات الحرب الروسية الأوكرانية,3,2759,38.9392291893198
773354,AJA,سحـر البيان في تناسب آي القرآن,30,3313,38.9274574906932
668220,AJD,باي الشعب.. ربيع الثورة,8,2737,38.9112166605773
673624,Other,روتين أهل غزة,77,1011,38.9109406913561
628422,AJA,اغتيال رينيه معوض,5,2555,38.880626223092
758632,Atheer,خفايا وأسرار الجيش السوري السابق,44,7263,38.8804400886185
630781,Other,الفرانشايز,11,615,38.8765705838877
652624,Atheer,ما سبب انتشار رواية ورش في بلاد المغرب؟,32,2485,38.8744969818913
678268,AJA,الثورات بين الواقع والمستقبل,4,2927,38.8708575333106
791719,Other,الغسيل الوردي,7,555,38.8674388674389
683749,AJA,سنوات أوباما - الجزء 1,7,2823,38.859369465108
667347,AJD,موريتانيا - الجزء 3,6,1623,38.8580817416307
768682,AJA,بنك الأهداف,45,2965,38.8442945474986
685249,AJA,كوبا.. ثورة لا تنطفئ,1,1416,38.8418079096045
673631,AJD,الفرقة الماسية.. حكاية مبدعين,19,3045,38.8315616627776
688487,Atheer,النضال الفلسطيني.. من عرفات إلى السنوار,103,21014,38.8108805872368
658369,AJA,بيانات الإنترنت الإعلامية,5,1657,38.7929993964997
784466,AJA,فرانسيس دينغ.. مفكر ودبلوماسي جنوب سوداني,16,5574,38.7704072479369
657936,AJA,الخط والعدد,3,957,38.7669801462905
695904,Other,الحرب على الأبرياء والصحفيين,2,178,38.7640449438202
683839,AJA,السيوطي.. ابن الكتب وأبو الكتب,20,1225,38.7632653061224
629176,AJA,استهداف الطائرات والسفن.. أيلول الأسود,4,2768,38.7554190751445
727314,AJA,الإسلاميون والديمقراطية,8,3020,38.737582781457
734950,AJA,هل الاقتصاد الإسلامي هو الحل؟,2,2856,38.7254901960784
830524,AJA,الأنظمة العربية وحكومة حماس,5,2746,38.7181354697742
671891,AJA,الـرواد الإصلاحيـون,5,3049,38.7143325680551
628417,AJA,عام على اقتحام الكونغرس,3,3002,38.707528314457
758927,AJD,البسالة,115,3257,38.6941837647342
764614,AJD,أحلامنا بين النجوم,3,2733,38.6876448347359
658309,AJA,الرسوم الجامعية.. عبء البريطانيين الثقيل,1,1414,38.6845827439887
713206,Other,ترامب يعبر الحدود إلى كوريا الشمالية,6,1170,38.6752136752137
778232,Atheer,1- الانضمام للجهاد الأفغاني,681,3391,38.661031988017
626153,AJA,التطور التكنولوجي والأسرة العربية,2,4141,38.6380101424777
803420,AJD,فلسطين,2,580,38.6206896551724
630561,AJA,الأطماع المبكرة,92,3179,38.6086682987541
728359,Originals,السوشيال ميديا بدون فلاتر,87,1998,38.6035460748104
716426,Other,صمت العرب عن المحرقة.. تخاذل أو هوان؟,5,443,38.6004514672686
768339,Other,فتح السند,8,299,38.5869565217391
637978,AJA,حركة النهضة بعد الثورة,5,2978,38.5695097380792
627600,AJD,الزوجان القاتلان,28,2745,38.5688264376789
729963,AJA,تجارة الحروب,21,4053,38.5522775604197
684206,AJA,الحرب الاستخبارية,61,2787,38.5219432141029
685858,AJA,العراق قبل انقلاب البعث 1968,669,3004,38.4981459697981
665290,AJA,الواقع الجديد,1,2772,38.4920634920635
831788,AJA,حماس بين الحصار ومطالب الاعتراف بإسرائيل,6,2696,38.4891196834817
678338,AJA,نوري المالكي وتحديات تشكيل الحكومة,6,2987,38.4666889856043
668419,AJA,تاريخ تقنية عجينة الورق,2,1506,38.4462151394422
657783,AJA,أيام باغرام,5,2864,38.4427374301676
668144,AJD,مراكش.. المغرب,3,2814,38.4269130537787
705847,AJD,العميد.. المتمرد - الجزء 1,7,3106,38.4187287278079
630419,AJA,موجات الإلحاد المعاصر,9,3023,38.4018818686367
759339,AJA,ثمن فلسطين معراج إلى السماء فمن يستطيع الطيران؟,6,2134,38.3864417369572
668175,AJD,القاهرة.. الجزء 2,1,2801,38.379150303463
833806,AJA,مشاريع التطبيع بعد حرب غزة,148,3643,38.3768204108583
796834,AJA,القدس.. أرض تُسلب,276,1304,38.3724548768561
792924,AJA,خمسون عاما على حرب فيتنام.. جاسوس سايغون,6,2293,38.3558656781509
766476,Other,"قيمة ""باي"" في علوم الرياضيات",10,1127,38.3496007098492
733744,Other,البطة العرجاء,2,974,38.347022587269
785204,AJD,محمد باقر الصدر.. الفقيه السياسي,64,3080,38.3152394480519
688209,AJA,حزب الله بعد حرب 2006.. إلى أين؟,7,2730,38.3150183150183
764612,AJD,بقايا العرب في الأندلس,3,4412,38.3046237533998
683245,AJA,النشأة واستقلال الأردن,12,2781,38.3015701785928
668198,AJD,معلّم الثورة.. علي شريعتي,124,3137,38.2903842792066
628210,AJA,أزمات المنطقة الاقتصادية.. محلية أم عالمية؟,20,2926,38.2894736842105
628185,AJA,ديمقراطية أتاتورك.. طريق صعود الإسلاميين,8,1593,38.2846829880728
684277,AJA,سريلانكا.. دمعة آسيا,1,1372,38.265306122449
667777,Originals,الكوميديا اللفظية,256,3326,38.2564689191221
765947,Originals,رفقا بالعاصي,98,1939,38.2560966624917
637940,AJA,انقسام صفوف الحركة الإسلامية,16,2941,38.2395443726624
726936,AJA,تجاذبات السلم والحرب مع إسرائيل,3,5268,38.218172614528
677627,AJA,إسطنبول.. سوق عتيق وقلب حديث,5,1500,38.2133333333333
682966,AJA,دعاوى الحسبة,6,3689,38.2127044366134
712915,AJA,التدين عند الشباب,4,3049,38.1764512955067
668179,AJD,سينمائيون في الظل,16,2841,38.1731784582893
685245,Atheer,من قرى مالي إلى أروقة الأزهر,38,5857,38.1590179991553
727315,AJA,وحـدة الساحـات,15,4384,38.1310827250608
630185,AJA,الهويات القاتلة شرارة الحروب,1,1466,38.130968622101
691658,Other,"""شي إن"" وحرب الوصول للمستهلك الأميركي",1,1186,38.1112984822934
688485,Atheer,هل يستطيع المسيحي الفلسطيني أن يحمل حجرا؟,15,7405,38.0643709205492
834544,AJA,بزشكيان: تبعات الحرب الإسرائيلية على إيران,8,2207,38.060715903942
628419,AJA,اغتيال شيرين أبو عاقلة.. بعيون أميركية,7,3068,38.0424660085677
753537,AJA,تجربة سجن تازمامارت,7,3053,38.0422067287446
630146,AJA,إسماعيل هنية .. ذكريات مقاوم وسياسي,588,2993,38.0338704141864
627996,AJA,عاصفة اليورانيوم - الجزء 2,6,2556,38.0216484089724
750478,AJA,الانتفاضة الفلسطينية وأثرها في إسرائيل,5,2747,38.0050964688751
637903,AJA,الفدائيون وسوريا في حرب لبنان الأهلية,6,3005,38.0033277870216
738275,Atheer,جريمة الأنثروبولوجيا في أفريقيا,40,6934,38.0004326507067
738963,Originals,على خطى الأجداد,136,1995,37.999410290432
779050,Other,الرسالة الأخيرة,3,479,37.9958246346555
637866,AJA,حلم تطوير اليمن,7,2986,37.9772270596115
684187,AJA,مؤرخ ثورة 23 يوليو,23,3012,37.9727466943819
670746,Atheer,قراءة في المشهد الجزائري,25,4882,37.9557558377714
668251,AJD,قتلُ بأمر الجن,37,2930,37.9512960059035
631002,AJA,سقوط الأندلس.. زفرة العربي الأخيرة,9,2760,37.950885668277
637749,AJA,وعد بلفور والاستيلاء على فلسطين,26,2710,37.9463525404485
837636,Other,الطباعة على الملابس,1,182,37.9120879120879
692165,AJA,الجزيرة 25 عاما - الحلقة الأولى,7,3181,37.8901513450397
810319,Originals,الإعدام,339,2796,37.8890408126232
716461,AJA,الاستشراق.. جذوره وأهدافه وأنواعه,3,3092,37.8827080638206
839844,AJA,كشمير بين صراع باكستان والهند,2,2329,37.8703306139974
683597,AJA,محاولات استقطاب المعارضين في الخارج,4,3051,37.8646345460505
626341,AJA,كيف أحقق التوحيد الخالص؟,2,3019,37.8436568400133
688729,Other,ذاكرة حديدية,102,423,37.8436007972929
715502,AJA,تجربة حزب البعث السوري السياسية,9,2972,37.8420816509646
777433,Originals,الساحل السوري.. مرسى الحضارات,36,1263,37.8310020234011
678160,AJA,ملابسات توقيف أحمد منصور في ألمانيا,6,3042,37.8205128205128
827319,AJA,جامع العظام,14,2769,37.8089047103132
668115,AJD,الشريف الإدريسي - الجزء 1,4,1758,37.7986348122867
818261,AJD,الفلاقة.. ملحمة الرصاص والدماء,6,2778,37.7789776817855
701618,AJA,المحسنات البديعية في الخط العربي,1,1136,37.7640845070423
656397,Atheer,كواليس فيلم الرسالة مع ممثل شخصية بلال,74,12008,37.735541170751
771057,Other,شبابيك اللغة,3,1172,37.7133105802048
825942,AJA,العلمانية.. بين الفكر وعداء الدين,4,4322,37.7024525682554
630045,AJA,قلب المعادلة,428,2938,37.6946775414644
703873,Originals,جون بولتون.. المحافظون الجدد وإسرائيل,6,1344,37.6860119047619
742206,Other,مواطنون درجة ثانية.. قريبا,17,69,37.6811594202899
667730,AJA,البرغوثي.. عائلة فرقتها الجغرافيا فآوتها الكلمة,11,3159,37.6730265619154
798761,AJA,البشير يبعد الترابي ويعلن الطوارئ,6,5515,37.6730129948625
843704,AJA,أفغانستان.. عام بعد سقوط كابل,8,2778,37.6664866810655
630408,AJD,حيّد عن الجيش.. الأردن - فلسطين,1,813,37.6383763837638
667358,AJA,أسرار معتقل قلعة مكونة المغربية,5,3163,37.6351564969965
817230,AJA,جيسون هيكل.. كيف يعمل النظام الرأسمالي؟,115,5647,37.6278285507503
719333,AJA,انتخابات الرئاسة الفلسطينية بين فتح والسلطة,1,3979,37.6225182206585
657910,AJA,الحبوب,2,686,37.6093294460641
765080,AJD,المسعودي.. رحالة في مروج التاريخ,3,1525,37.5737704918033
765085,AJD,ابن بطوطة.. أمير الرحالة,12,1564,37.558610400682
766953,AJA,علامات الساعة.. سردية الاعتقاد وكيفية التعامل,18,3365,37.5350833746079
688478,Atheer,صندوق ضابط الاستخبارات الأسود.. الفاتح عروة,82,18193,37.5081276234628
760691,AJA,"""الجبهة الإسلامية"" وميثاق الشرف الثوري السوري",1,1544,37.5
648027,Originals,الزوج,3,528,37.5
765639,Originals,الكتكوت المصري ومفتي البراميل,44,2184,37.4958374958375
683699,AJA,الختيار,10,3159,37.4897119341564
665803,AJA,طموحات روسيا في ولاية بوتين الرابعة,1,1449,37.4741200828157
629295,AJA,ليبيا وكابوس الحالمين بالهجرة,6,3002,37.4639129469243
758909,AJD,الشيخ محمد صديق المنشاوي - مصر,13,807,37.4606805833572
760437,LIVE,الصيادية وأرز السمك,1,1813,37.4517374517375
737142,Atheer,اليهودية العالمية: من الشتات إلى ما بعد الصهيونية,181,19106,37.4511955111726
836888,AJA,بابوا غينيا الجديدة.. الصندوق الأسود,7,1127,37.4318671568006
630613,AJA,سيد قطب.. المختلف عليه,9,2960,37.4174174174174
827288,Other,لن أستسلم.. سأموت واقفا,25,790,37.4126582278481
677620,AJA,جنوب أفريقيا الفريدة,9,1357,37.4109555391796
670756,AJA,محمود درويش.. قصيدة لا تنتهي.. الجزء 1,33,1499,37.4047344694443
783319,AJA,إسرائيل تشن غارات على غزة بعد قصف أسدود,1,254,37.4015748031496
630796,Other,الثمالة من دون كحول,4,689,37.3730043541364
763915,AJD,يوميات التحرير,5,2873,37.3546815175774
630138,AJD,مقاطعة عفار,2,3150,37.3333333333333
733519,AJA,"جيل جديد من ""جيمناي"" يحدث ثورة في الذكاء الاصطناعي",2,1188,37.3316498316498
749491,AJA,مال ودولة– الجزء 2,1,1610,37.3291925465838
787439,Atheer,الشباب الفلسطيني وحلم التحرر، حراك وتحدٍّ,65,6415,37.2811319623479
787026,AJD,طريق سيدي- الجزء 4,3,1559,37.2674791533034
811125,Originals,الإيمان في زمن الضغوط,153,2572,37.2485489789488
719036,Other,عودة ميمونة لدونالد ترامب للبيت الأبيض,1,1066,37.2420262664165
724477,Atheer,لماذا تحريرها كلها ممكن؟,204,13618,37.2325843246683
727678,AJA,ما الذي يحدث في سوريا؟,72,2784,37.2046615581098
837580,AJA,البداية السياسية واستقلال ليبيا,6,2687,37.1790100483811
688093,Originals,"""الترفيق"" ولعبة البحر",956,3245,37.172476484582
797198,AJA,القرآن والإعجاز العلمي,11,4152,37.1715712033631
657916,AJA,الفم منبع الكلام وبوابة الطعام,3,724,37.1546961325967
682892,AJD,شتيرن.. الرجل والعصابة والدولة,59,3013,37.1497522037274
677872,AJA,المغرب.. التنوع الجغرافي والتراث الأثري,225,1455,37.1430316914853
631107,AJA,الهروب إلى الموت,59,3065,37.1404871844499
671898,AJA,ثورة الفقيه والشعب,5,3154,37.0894102726696
778226,AJD,القناة تملك مصر,240,2506,37.0839984038308
670750,Atheer,كيف تبني زواجًا ناجحًا؟,25,7789,37.0733085120041
684279,Other,إسرائيل تبطش بغزة وأوروبا تعاقب الأونروا!,6,902,37.0657797487066
763867,AJA,الأزهر والسياسة,5,2927,37.0618380594465
763903,AJD,طرب زنجبار,3,3088,37.0466321243523
729903,Other,التحريض على الضفة وخطوط بن غفير الحمراء,3,449,37.0452858203415
833019,AJA,أبعاد فوز حماس في الانتخابات الفلسطينية,4,2871,37.042842215256
657736,AJA,برلماني أردني يعتزل السياسة - الجزء 2,6,2880,37.0428240740741
851939,AJA,جرير والفرزدق.. نصف قرن من الهجاء,366,1410,37.0325155989614
757891,AJA,أسامة المنقذ.. فارس الشام,3,1117,37.0038794389734
678244,AJA,آفاق المرحلة الانتقالية في السودان,22,2828,36.993699369937
667422,Other,تجديد,2,1256,36.9824840764331
689204,AJA,الشيخة المياسة..قصة طموحة في عالم الثقافة والفنون,42,3140,36.963906581741
701001,AJA,ليبيا من الاستقلال إلى انقلاب القذافي,17,2643,36.9611181589548
667102,AJA,ساعتان هزتا العالم,1,1656,36.9565217391304
806388,Originals,السكن,395,2857,36.9489993487016
724691,Other,رحلة السودانيين للنجاة من الحرب,10,912,36.9188596491228
627533,AJD,في زاوية أمي,14,4791,36.9174344753556
758292,AJA,حلم الأكراد,4,3020,36.9122516556291
629942,AJA,جورج قرداحي وسلاح حزب الله,4,1525,36.8852459016393
683574,AJA,انقلاب القذافي 1969,11,2902,36.8711233631978
845658,AJA,الشعر العربي والقضية الفلسطينية,10,1302,36.8663594470046
628647,AJA,إذا تعب قاسيون,1,2849,36.8199368199368
706402,AJA,المبارزة التركية الروسية في الشمال السوري,6,2867,36.7980467387513
851639,AJA,العلمانيون العرب.. ديمقراطيون أم انقلابيون؟,2,2884,36.7891816920943
698937,Originals,المديرون والموظفون,30,2469,36.784123126772
628742,AJA,فرنسا والصراع الإسرائيلي العربي.. العدوان الثلاثي,3,2751,36.7745062401551
733068,AJA,عام على التدخل الإثيوبي في الصومال,2,2882,36.7626648160999
683208,AJA,الصراعات الداخلية بين قيادات الثورة,10,2988,36.7570281124498
683026,AJA,العهد الملكي في ليبيا,13,2912,36.7497886728656
688722,Other,الكورة X الكورونا,9,466,36.7429661421078
627379,AJD,سفاح التاكسي,41,2937,36.736507303786
846818,AJA,ترامب بين حرب أوكرانيا والحرب في غزة,370,2973,36.7294842774157
799754,AJA,سحق الثورة,8,2805,36.729055258467
626141,AJA,قراءة القرآن في رمضان.. عادة أم عبادة؟,5,2998,36.7178118745831
665255,Other,نفر واحد,27,450,36.7160493827161
749922,AJA,العلامة محمود شاكر.. حصن التراث واللغة,10,3061,36.6775563541326
705893,Originals,السحر والحسد والعين,18,3457,36.674380484042
764656,AJA,مسجد قباء,18,623,36.6684501515962
836541,Originals,تاريخ المسجد الأقصى,579,2970,36.6627123276519
703322,AJA,تحديات فترة إدارة مرسي,6,2882,36.6238723108952
843744,AJA,استراحة المحارب,3,2808,36.6215574548908
667859,AJD,كشمير .. خط التماس,36,3179,36.6152878263605
684269,AJA,سحر التاريخ في ستون تاون,4,1481,36.5968939905469
764295,AJA,المخابرات الأميركية والحرب على أفغانستان,5,2955,36.595600676819
667710,Other,العصابات اليهودية,9,998,36.5954130483189
637817,AJA,نشأة التنظيم السري للإخوان,2,2943,36.5783214407068
631011,AJA,الموت في صيدنايا,77,2946,36.5598081484029
776851,AJA,الديمقراطية بين الغرب والشرق,2,5198,36.552520200077
629399,AJA,ضابط الإعدامات.. محمود مصطفى بوسيف الورفلي,14,3008,36.5501519756839
849270,AJA,الهيمنة الأميركية بين الانتصار والانكسار,1,2846,36.5425158116655
658429,AJA,طبيب نرويجي في مستشفيات غزة,30,1474,36.5287200361827
689124,Other,في رأس السنوار,5,450,36.4888888888889
818656,AJA,مستقبل طالبان في أفغانستان,2,1637,36.4691508857666
711870,AJA,نداء الوحدة يتحدى سايكس بيكو,7,2880,36.4484126984127
760431,LIVE,شوربة بصل مع طاجن دجاج وريش في الفرن,1,1737,36.4421416234888
640949,AJA,أشرار ولكن نحبهم,6,1455,36.4375715922108
767792,LIVE,الحلقة الأولى- ضيف مجهول الهوية,620,2997,36.4178156651275
751089,AJA,التدهور البيئي في المنطقة العربية,2,2785,36.4093357271095
686979,AJA,آثار العرب في متاحف الغرب!,10,3458,36.4054366685946
637726,AJA,الإعداد لعملية ميونخ,12,2653,36.3990451061691
723912,Originals,الحرية المطلقة,171,4042,36.3946109707718
630536,AJD,أهل الفن,3,1521,36.3795748411133
806318,AJA,حقيقة الدور الليبي في انقلاب موريتانيا,3,4230,36.3750985027581
823634,AJA,الحكومة اليمنية وعاصفة الحزم,2,2541,36.3636363636364
737167,AJA,الشرع يلتقي وفداً مسيحياً عشية رأس السنة,3,244,36.3387978142076
767668,LIVE,الحلقة الأولى- الطريق إلى الشام,681,3185,36.3186006357813
814115,Other,ثلاث سنوات من الدحيح,19,208,36.3107287449393
630171,AJA,العصفور.. الفن في مواجهة الفساد,1,1466,36.2892223738063
764617,AJD,أحلامنا بين الغربة والوطن,2,2547,36.2779740871614
629193,AJA,عبد الله البردوني.. فظيعٌ جهلُ ما يجري,1,1420,36.2676056338028
630179,AJD,آكلو لحوم البشر.. قبائل الماتسيس,32,1505,36.2666112956811
630337,AJD,المها العربي,32,771,36.2637808041505
750534,AJA,مستقبل الهيمنة الأميركية بعد أحداث سبتمبر,7,4101,36.2559654439684
720633,Originals,النسوية,207,2201,36.242419453608
781277,Other,امرأة في الظل,6,971,36.2341228973567
683578,AJA,سياسة اغتيال المعارضين,28,2962,36.2291405421048
629679,AJA,فرنسا.. تمييز ضد لباس المسلمات,2,1528,36.2238219895288
716267,AJA,الانتخابات الأميركية وورقة السياسة الخارجية,16,3599,36.2236037788275
629950,AJA,"""السرقة من الساراسين"" والمعمار الإسلامي بأوروبا",7,1504,36.2177051671733
807608,Atheer,واقع الحرب على غزة وتداعياتها على إسرائيل,61,4225,36.1986613638568
629787,AJA,فلسطينيات في مواجهة الاحتلال,29,1385,36.1956927673347
830534,AJA,تشفير بطولة كأس العالم,2,2781,36.1920172599784
629554,AJA,السقوط قرب أبواب طرابلس,8,2948,36.172829036635
790612,AJA,قمة سرية في العقبة,4,1554,36.1647361647362
683220,AJA,يحيي السنوار رئيسا لحركة حماس,7,1684,36.1638954869359
683594,AJA,دور الأسرى في المعارضة,5,2828,36.1598302687412
761877,Originals,الفلوس,82,2399,36.1481918278958
678213,AJA,حماس والمشاركة بالانتخابات التشريعية,2,4266,36.1462728551336
703651,Originals,وسام العمالة.. قنوات عربية تدعم الاحتلال,14,2047,36.1225486775072
761426,AJA,كيف سقطت الموصل في يد داعش؟,1,1542,36.1219195849546
780033,Originals,الفنان السوري جمال سليمان.. فصول جمال الأربعة,522,2820,36.1186516670743
738711,Originals,الواسطة,52,1974,36.1176057984569
800147,AJA,عشر سنوات على الوحدة اليمنية,3,4944,36.0976267529666
628221,AJA,مستشار ناسا وصاحب المشاريع الرائدة,1,1604,36.0972568578554
640990,AJA,تجربة العمل السري,27,3009,36.090493950248
684292,AJA,كيف تروج لمجزرة؟.. الحلقة الأولى,18,2956,36.084799278304
725015,AJA,الانتقال الديمقراطي في المغرب,11,5833,36.0846593831336
760142,AJA,هل اقتربت نهاية إسرائيل؟,95,2774,36.0809016051303
778674,AJA,عملية نوعية للوشق المصري ضد إسرائيليين,3,1560,36.0683760683761
629838,AJA,القتل.. مأساة المرأة في الواقع العربي,4,1479,36.0547667342799
739463,AJD,الحياة الفنية.. ثورة الفيديو والكاسيت,17,3218,36.0545461192557
763855,AJA,الهوس بتفتيح البشرة في نيجيريا,2,1476,36.0433604336043
640998,AJA,كيف تخيلت السينما مستقبل البشرية؟,14,1476,36.0385210994967
743254,Atheer,جان ماري لوبان.. زعيم اليمين المتطرف الفرنسي,147,3803,36.0376072595749
630044,AJA,الروهينغا.. التنكيل والصمت,25,2798,36.0071479628306
630050,AJA,ليلة الاقتحام,43,3157,35.9960515944634
816239,Originals,"ملاجئ ""اخمونا"".. و""الجزيرة"" تهمة في تل أبيب!",421,1977,35.994338695473
726906,Other,وقف إطلاق النار بلبنان.. وغزة تنتظر الفرج,1,1031,35.984481086324
629865,AJA,مسرح عبد الرضا.. الفن يواجه السياسة,1,1415,35.9717314487633
834491,AJD,لبنان - الجزء 2,3,2964,35.9649122807018
628766,AJA,الأرض كيف ضاعت.. فلسطين ج5,4,2698,35.9525574499629
723710,Originals,منزل نتنياهو في مرمى القنابل والمسيرات,91,1602,35.9468247108697
825438,AJA,صقر أبو فخر.. تحوّلات النضال الفلسطيني وآفاقه,112,6082,35.9199570160192
823394,Other,أوراق قبرص.. المهمة السرية,2,3469,35.903718650908
629808,AJA,جيش الظل,87,3165,35.9009278930835
796839,AJA,إسرائيل تتجه يمينا,33,2716,35.8939170794841
640953,AJA,معاني الألوان بالأفلام,6,1558,35.8900299529311
683205,AJA,كامب ديفيد والمواقف منها,11,2923,35.8815662613131
629084,AJA,الحرب الباردة.. سباق التسلح العربي,5,2795,35.871198568873
775452,Other,الإمام الشافعي,3,277,35.8604091456077
694848,Atheer,القبائل الخليجية من العهد النبوي إلى الاستعمار,44,5690,35.8343984662087
766883,Originals,الرحمة,31,1359,35.823304612025
628271,AJA,عراقي يترجم القصص الدانماركية للعربية,1,1608,35.8208955223881
698872,AJD,رسائل غارقة,7,4950,35.8124098124098
629642,AJA,أردوغان.. القصة من البداية,24,2964,35.8004385964912
704120,Originals,الحرية,13,3181,35.7845863661645
667237,AJA,شاعر المنفى والاغتراب,4,1544,35.7836787564767
732685,AJA,حظر الحجاب في مدارس فرنسا,1,4159,35.7778312094253
703324,AJA,مؤشرات انقلاب 3 يوليو,9,2887,35.7733902936535
695380,AJA,هل باعت إيران المقاومة؟,2,1951,35.7508969759098
802222,AJD,داهش,14,2917,35.743670111171
717044,AJD,شولا كوهين,42,2770,35.7409317517621
683554,AJD,مصطفى كمال أتاتورك - الجزء 1,28,3156,35.732391816042
